danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,song_title,popularity_scores,genre
0.616,0.532,11,-9.675,0,0.0789,0.389,5.61e-06,0.124,0.458,92.9,1G3T5V2s3fKF0jhSjr2ZjQ,152113,4,From My Heart And My Soul (feat. Tarriona Tank Ball & Phoelix),55,alternative r&b
0.596,0.342,5,-8.612,0,0.0612,0.726,0.0357,0.0878,0.3,102.035,5B3vp0n7EJch6ExLlyfLdl,214922,4,sing about love,37,indie r&b
0.725,0.629,4,-6.208,0,0.0461,0.172,0.0186,0.347,0.499,91.961,6CkYn4ygBqKCAziK6FC4gn,229558,4,Whisper (Want My Luv),32,alternative r&b
0.858,0.426,10,-8.879,0,0.0402,0.00586,0.761,0.0986,0.419,89.981,62kHSw6wBh4c6UemJCb5p6,192647,4,Take Me Where Your Heart Is,0,indie r&b
0.928,0.437,1,-7.081,0,0.127,0.144,0.000357,0.147,0.496,100.056,5oZps6mYqU5s7A4WjUZggJ,212613,4,Lockdown,55,escape room
0.582,0.521,1,-8.823,0,0.0352,0.401,0.000107,0.357,0.408,99.034,23bwujVYKeGdbcLd2LQxVo,270067,4,Hope,52,indie soul
0.76,0.387,7,-7.389,0,0.0277,0.406,0.00341,0.111,0.158,107.998,39QWEcx4aFKyx7mCQYD2Pv,198512,4,Alone In Kenzo,19,indie r&b
0.497,0.483,11,-12.181,1,0.222,0.182,3.8e-05,0.0658,0.542,79.918,5j6xnnZbLPxB0cuZv8vzr8,216999,4,Ocean,35,indie r&b
0.581,0.435,5,-10.296,0,0.0678,0.661,1.2e-05,0.115,0.216,128.752,5lbDY4wwzSTBAjghQ2Bb2f,204000,3,True Love,9,indie r&b
0.251,0.28,8,-14.562,1,0.0376,0.471,0.00537,0.0884,0.129,134.174,7iGGh7jnkA3EtFnrpRWRzS,208091,5,Melt Into You,0,indie r&b
0.642,0.635,5,-8.507,0,0.513,0.411,0.0,0.292,0.676,83.337,5l0bEHr7SPH8PYSG6ncDYm,123880,4,Colours,3,indie r&b
0.821,0.37,8,-10.865,0,0.0697,0.39,0.00215,0.102,0.505,125.019,18jvxnVVhtTVhLL6dE1JPs,188116,4,the catch up,47,alternative r&b
0.685,0.33,10,-11.059,1,0.0781,0.754,5.69e-06,0.111,0.447,129.997,23S3Ec0TsHifidDXWL0hzR,202551,3,24hrs,47,alternative r&b
0.643,0.402,8,-8.088,0,0.0919,0.743,0.0,0.129,0.324,75.077,2xc5inawsqx1hYWjxJNBv8,155132,4,Homies,18,alternative r&b
0.715,0.596,11,-4.987,1,0.0913,0.75,0.0,0.129,0.766,120.014,3TkWlPbDAl2LbYIQMgHT3B,169395,4,Love Me Back,22,alternative r&b
0.897,0.431,0,-8.765,1,0.146,0.661,0.0,0.0885,0.378,119.925,2qBKBKF1lQdjCf4FEdr4xN,147544,4,Nothing Into Something,29,alternative r&b
0.639,0.5,5,-6.04,0,0.0313,0.175,5.47e-06,0.0937,0.362,60.0,7AhEDoVzlBZT3nFxzoGqwX,219516,4,Solid,31,alternative r&b
0.879,0.437,9,-5.042,1,0.351,0.22,0.000143,0.111,0.631,81.99,3AfTaMKoAKTN0APg7RQ3MP,190616,4,Witchu,4,
0.556,0.7,6,-7.013,0,0.327,0.548,3.42e-06,0.088,0.326,172.039,6uDjEcRjUrB1DB93Wnqi56,200934,4,How It Feels,5,
0.618,0.307,1,-12.904,0,0.0608,0.548,0.000184,0.102,0.257,84.929,0CJyocMgqPuVkG6O0GoaF2,242897,4,Late Night TV,6,canadian contemporary r&b
0.557,0.502,2,-9.42,0,0.091,0.529,2.32e-06,0.109,0.622,103.223,3qxpBIh54FCi2uGbYZ4ZMB,206699,4,Sad Face Emojis (feat. Jessie Reyez),24,toronto rap
0.592,0.668,1,-6.559,1,0.0571,0.079,0.000562,0.116,0.454,91.014,15hQDO74LAH1lXyqUDVNc4,153893,4,Last Love,40,alternative r&b
0.715,0.363,3,-10.576,0,0.03,0.665,0.0,0.111,0.507,88.013,2tMYysaFyOLXamjOxGTavY,179495,4,Lost,38,alternative r&b
0.337,0.468,9,-11.637,0,0.126,0.15,0.312,0.118,0.0531,160.688,359j8Ev88Vvxextexcor9o,170423,4,Cherry Blossom,26,alternative r&b
0.807,0.522,6,-5.499,0,0.289,0.115,0.0,0.0937,0.462,88.001,0sjheOk5jAVsxt9aiAMvGg,201307,4,Euphemism,36,chill r&b
0.509,0.345,1,-9.476,1,0.0909,0.711,1.39e-05,0.284,0.144,82.469,73wxnDLpIYeV9IZyRSVGLg,218593,4,With You,0,pinoy indie
0.734,0.271,7,-11.932,1,0.382,0.617,5.27e-06,0.101,0.237,103.241,2YYjP4oIs1iVlzHb5rXgUC,230000,3,Chilly,0,indonesian r&b
0.735,0.467,7,-7.621,1,0.031,0.584,0.0,0.11,0.366,145.601,1B2ga6ZAthSmAjKy75B0C5,198910,4,Dank,0,k-pop
0.632,0.375,8,-13.582,1,0.0422,0.69,1.98e-05,0.128,0.342,133.009,2kYDe95UATeXhuaEHhFJwb,220602,4,Camped,35,australian r&b
0.805,0.363,11,-7.5,0,0.0718,0.243,1.16e-05,0.0836,0.337,95.044,0SdVuqcXv99U5yIS5ZLZ9X,213653,4,Worthy,0,chicago rap
0.514,0.506,10,-7.095,0,0.28,0.402,2.56e-05,0.191,0.312,88.044,3nXrCAE44KlevAkQB2XWcN,166998,4,Gonna Love Me,71,alternative r&b
0.678,0.432,5,-7.78,0,0.0432,0.438,0.000473,0.153,0.419,81.943,2BQKzfHPNciPG3RWD47InF,118493,4,$$$,33,canadian contemporary r&b
0.849,0.396,8,-6.318,0,0.051,0.236,0.000743,0.102,0.607,114.998,6CEiPLGmX7V2GQwMYjB6DL,227880,4,Tamale,38,canadian contemporary r&b
0.639,0.323,0,-7.709,1,0.0263,0.857,0.00754,0.115,0.314,73.535,1GjrjKqpoUiopKLmEwAbB9,172053,4,Wet Dreams,39,canadian contemporary r&b
0.664,0.543,1,-9.441,0,0.249,0.22,1.86e-06,0.2,0.31,157.961,0jdit0IB5OJbDmPRqadZbs,172493,4,Take Me Away (feat. EARTHGANG),45,alternative r&b
0.551,0.573,1,-11.152,1,0.138,0.604,0.047,0.0909,0.607,66.268,2913TPvqgDIeFsQvG34SQu,264576,4,Still Strange (feat. Priya Ragu & Sainte Ezekiel),35,alternative hip hop
0.506,0.68,2,-5.639,0,0.0406,0.452,3.29e-06,0.278,0.631,89.786,5YNqZH6TOzS2DkqxLKbwQT,189333,4,My Sunrise,44,
0.652,0.436,7,-15.174,0,0.0473,0.657,0.00354,0.122,0.387,80.169,3ALa7H3VEkgIn0qFKBY66h,165859,4,I luve it,35,
0.685,0.669,1,-6.126,1,0.0355,0.729,8.81e-05,0.112,0.38,110.003,52iaQGkgAtc4bwr1iAiVaq,176727,4,Intoxicated Truth,49,
0.657,0.415,9,-6.46,0,0.0812,0.299,1.43e-05,0.102,0.559,78.012,0u48MC31eHmJYXPeNNs3kK,173548,4,Touching,37,
0.675,0.55,3,-8.355,0,0.245,0.306,0.0,0.111,0.602,110.08,5reX6v9kQEJekEXj10yaHH,230727,4,Luv U,38,
0.609,0.541,6,-10.391,0,0.0398,0.122,0.172,0.114,0.471,82.977,6ssm0sqv7bv8tRSgJyxSQH,202428,4,Forever,9,
0.628,0.64,0,-8.0,1,0.345,0.0721,9.61e-05,0.139,0.198,110.046,2g2AlT4Fi3Z5apgGmROFgf,185455,4,Let me love you,10,
0.513,0.668,2,-8.095,1,0.0675,0.00439,0.0018,0.109,0.0851,81.998,0ulKeE0q1eu25Sx5VUkRAP,199437,4,Bad For You,10,
0.609,0.541,6,-10.391,0,0.0398,0.122,0.172,0.114,0.471,82.977,6BiI0xjp3cEYyPLYu3aKLw,202428,4,Forever,8,
0.795,0.628,11,-8.546,0,0.0812,0.0171,0.00012,0.123,0.768,119.972,1Zqa2srfYCBKsRoAm133iy,131250,4,Addicted,22,
0.784,0.322,11,-5.462,0,0.261,0.311,0.000259,0.0646,0.629,90.009,2asQbJkjwBFV5aDqLbNgzu,187548,4,Thinking bout you,30,
0.68,0.519,10,-8.37,0,0.183,0.126,0.0,0.0723,0.88,102.021,6So4sgaQtR5JYIQMfjCUuc,179583,4,Waiting,18,
0.492,0.751,0,-5.23,1,0.108,0.581,0.000402,0.103,0.294,160.005,4sLuVzuoYerKrpYhJkCwY3,222668,4,Moon,0,australian electropop
0.506,0.351,6,-12.138,0,0.337,0.422,0.00274,0.0881,0.299,179.84,6M8SBFydiG9obttfYL56EQ,142702,4,Double Parked,6,australian electropop
0.774,0.252,7,-17.437,1,0.126,0.285,0.0,0.0812,0.479,114.053,7cugobnZgQqBnBlL986cy2,196174,4,Like a Heartbeat,18,australian electropop
0.69,0.406,5,-9.41,0,0.106,0.232,1.88e-06,0.145,0.507,160.14,3GP7l2bmXT6T2FNAzERwBr,277500,4,Too Good,65,chill r&b
0.674,0.455,0,-7.835,0,0.036,0.46,0.00196,0.176,0.885,80.023,186AzR054q9nSWYSI3qr8D,248069,4,Losing You,57,chill r&b
0.747,0.453,10,-10.563,0,0.429,0.372,0.000276,0.125,0.374,108.911,1gEB5InUzgNLHPv8H34v54,259817,4,"Wake Up, Get Down",55,
0.74,0.546,2,-5.919,0,0.0545,0.0837,0.0,0.289,0.351,119.976,5oXYsq4dCGNrKq84Se3erf,202005,4,Truth Is,21,south african r&b
0.589,0.527,0,-9.962,1,0.0342,0.599,0.000111,0.0853,0.132,133.981,58VNpcJpI5dEKxYByCkbXc,162377,4,Miss Summer,69,canadian contemporary r&b
0.817,0.623,9,-5.9,0,0.043,0.202,0.0,0.113,0.967,120.111,0A3XWuyL1B7kqPHyDXHGkN,138000,4,Cheesin',55,indie r&b
0.729,0.526,8,-7.241,1,0.0986,0.229,4.56e-05,0.309,0.786,110.02,4aHrviUXxabPdIgWxdYQLt,176481,4,Butterflies,49,chill pop
0.923,0.439,6,-8.771,0,0.0442,0.0883,0.00194,0.367,0.581,98.962,42QzWxuokSGPklrsoI2Bxl,188380,4,Weekend,34,columbus ohio indie
0.824,0.396,2,-9.663,1,0.332,0.0323,0.00286,0.108,0.253,118.048,70kdJnm1X6eEM8DbWa8Mnc,227707,4,YOU'RE THE ONE,68,escape room
0.755,0.541,9,-5.509,0,0.0291,0.0293,0.535,0.105,0.66,125.015,7sEuyKNwMUqwK2Gthp0dDj,173610,4,Stranger Eye,32,
0.793,0.379,6,-8.608,1,0.0509,0.592,1.44e-06,0.0971,0.449,114.959,0H0wvL5hcLnrwzsuZnRU0x,284635,4,Promise Me,22,la indie
0.823,0.362,9,-7.647,1,0.0708,0.0821,0.0413,0.107,0.684,124.947,0BR0s9eg4bYc44TkjHDTQl,174331,4,Poster Girl,12,
0.697,0.653,4,-5.117,0,0.0473,0.0909,0.0,0.0881,0.625,91.977,2U7vXey8ZBg5DY4L5Wff0G,193773,4,Night After Night,37,
0.745,0.559,6,-8.589,0,0.197,0.562,0.000164,0.206,0.46,106.051,4jTDyGLrDTt0nj7kjNVTaJ,194725,4,My Favourite,38,afro r&b
0.612,0.427,11,-10.041,0,0.143,0.0235,0.00517,0.0905,0.646,132.689,0FCX6zRbAERkYNg9FJ2Vo3,147481,5,kill for you,29,
0.639,0.5,5,-6.04,0,0.0313,0.175,5.47e-06,0.0937,0.362,60.0,50JKXElzwzA68grxhQNZQe,219516,4,Solid,39,alternative r&b
0.652,0.446,4,-10.425,1,0.211,0.547,0.00416,0.535,0.34,81.443,2PpURDy2rnoBDC0PlBgiqd,232683,4,ROLLA,3,canadian contemporary r&b
0.733,0.413,6,-7.797,0,0.167,0.275,4.85e-05,0.0833,0.576,76.062,5d6qTZOLnj4zbgFGRoJiNz,206773,4,DYING 4 YOUR LOVE,0,alternative r&b
0.461,0.248,11,-9.659,1,0.0428,0.842,1.14e-06,0.106,0.198,114.794,41RrVUJeCOVsBmjUM2sdQs,201615,3,Honey,31,canadian contemporary r&b
0.512,0.404,2,-9.13,1,0.11,0.507,0.000676,0.104,0.334,99.369,3tAuh9JS89x1pcb2ludxTg,159063,4,Consequences,33,canadian contemporary r&b
0.726,0.616,2,-7.457,1,0.0315,0.634,0.00291,0.102,0.528,128.966,1MtNCqVb1vZrVBNhj9s0nj,189956,4,Nicotiana,36,canadian contemporary r&b
0.719,0.526,4,-5.752,1,0.222,0.712,0.0,0.255,0.549,139.951,1UvXZz4bFzreMkZxNgJPDL,168019,4,Satisfied,38,pop r&b
0.784,0.521,1,-8.217,0,0.0529,0.323,0.000283,0.0518,0.682,78.456,7t4ihBlcMdkyUeO6W1DfYH,180435,3,Baby Powder,0,alternative r&b
0.432,0.715,9,-10.424,0,0.115,0.622,0.936,0.211,0.307,67.884,4uhuaxcZjRMFdiQxMKpz3W,206080,4,FFVII REMAKE: 爆破ミッション (Bombing Mission),43,anime score
0.446,0.828,10,-9.742,0,0.0688,0.504,0.89,0.476,0.268,92.058,5xjeEiMrFzQ6HTXOTFuRA7,113707,4,FFVII REMAKE: 闘う者達 -元ソルジャー- (Let the Battles Begin! - Ex-SOLDIER),41,anime score
0.175,0.533,8,-7.934,1,0.0515,0.00772,0.907,0.111,0.0978,103.644,2HIPrdRw0hZEIorYABOPKF,144013,3,"Embrace Your Dreams (from ""Final Fantasy VII Remake"")",30,japanese vgm
0.557,0.926,10,-8.701,0,0.0463,0.131,0.951,0.0854,0.455,140.0,5zi3TS63KEyeDvWKo96Owy,233613,4,FFVII REMAKE: 壱番魔晄炉 Battle Edit (Mako Reactor 1 - Battle Edit),35,anime score
0.193,0.882,1,-5.955,1,0.116,0.109,0.905,0.129,0.266,167.892,5BddF0DpRH8civu6HEXWyv,430387,4,FFVII REMAKE: ガードスコーピオン (Scorpion Sentinel),38,anime score
0.151,0.745,7,-9.415,1,0.128,0.029,0.906,0.359,0.192,76.418,18gL78AuXcgj6hQ2SdNrjK,375747,3,FFVII REMAKE: 脱出 (Getaway),32,anime score
0.325,0.875,1,-8.689,1,0.0495,0.151,0.84,0.167,0.289,89.001,7GI0FrLK80ScpIG6d5SZ75,420360,4,FFVII REMAKE: 闘う者達 -強行突破- (Let the Battles Begin! - Break Through),38,anime score
0.367,0.952,10,-6.888,0,0.0471,0.0915,0.972,0.388,0.334,88.59,6dp7xQhorcxgza8UjmcW4z,45093,4,FFVII REMAKE: 危機一髪 (A Close Call),30,anime score
0.528,0.843,11,-8.249,1,0.0385,0.126,0.871,0.0559,0.408,153.979,5Q7Sobk3FMPw2BoeOwv1hx,201280,4,FFVII REMAKE: ガレキ通りの掃除屋 (Scrap Boulevard Cleanup Crew),27,final fantasy
0.468,0.888,7,-7.884,1,0.0364,0.000261,0.812,0.101,0.516,146.004,6RPvYRSqPIxamuBFN8iJ8s,309787,4,FFVII REMAKE: クレイジーモーターサイクル -行くぜ野郎ども- (Lay Down Some Rubber - Let's Ride),31,final fantasy
0.293,0.882,5,-8.182,1,0.0523,5.25e-06,0.706,0.242,0.303,167.876,78WsI1pFps3ylcNUgxv01x,108800,4,FFVII REMAKE: レッドゾーン (The Red Zone),28,final fantasy
0.287,0.861,9,-8.655,1,0.0745,0.145,0.894,0.131,0.216,98.638,4emMYOnNkxIKekiGmmcOuT,400640,3,FFVII REMAKE: 七六分室陽動作戦 (S7-6 Annex Diversion),29,final fantasy
0.397,0.945,0,-8.042,0,0.0567,0.00181,0.92,0.206,0.149,157.98,57ZqyqtV9tB0Zw0RpLZTOj,179893,4,FFVII REMAKE: イグニッションフレイム (Ignition Flame),31,anime score
0.435,0.525,5,-9.336,0,0.0419,0.652,0.735,0.107,0.158,140.003,6ICNvCoyOEVJ67WNvxgZfB,168093,4,FFVII REMAKE: フィーラーのテーマ (Whispers' Theme),27,final fantasy
0.405,0.8,1,-6.565,1,0.0938,0.0827,0.966,0.262,0.26,109.888,3XviSBUOQBU9ADXkwYEuEN,85627,5,FFVII REMAKE: 急げ! (Hurry!),27,anime score
0.359,0.91,11,-10.321,0,0.0451,0.261,0.611,0.23,0.428,76.004,2be40fOfVanVoDCOXhDmCy,97413,4,FFVII REMAKE: しぶといネズミ -C区画- (Born Survivors - Section C),24,final fantasy
0.44,0.964,4,-9.779,1,0.046,0.00827,0.736,0.375,0.934,152.006,25qvFeTCP3BRMjSEFEhlLo,148320,4,FFVII REMAKE: しぶといネズミ -E区画- (Born Survivors - Section E),25,final fantasy
0.43,0.745,1,-8.759,1,0.0564,0.0406,0.957,0.105,0.45,113.408,4fMue7fEG43HziE7wHQV8w,390240,5,FFVII REMAKE: ダストドーザー (Crab Warden),32,anime score
0.337,0.903,11,-7.133,0,0.137,0.0156,0.839,0.0647,0.256,89.697,0zuN9baSh70E6CYiYq0Iyu,152347,4,FFVII REMAKE: タイトロープ (Tightrope),27,final fantasy
0.499,0.862,1,-8.813,1,0.0643,0.0309,0.943,0.174,0.415,82.967,6dxjktZDvPOVx1kd5tXApE,143027,4,FFVII REMAKE: クリティカルショット (Critical Shot),26,final fantasy
0.377,0.961,1,-10.037,1,0.0818,0.0196,0.971,0.17,0.213,177.891,1KrFko71YNXl63kMOje3qO,111987,4,FFVII REMAKE: 伍番魔晄炉の罠 (A Trap Is Sprung),25,anime score
0.358,0.892,5,-8.111,1,0.0589,2.45e-06,0.816,0.12,0.226,82.02,639uuHc8GEMMW1UtcHqTmj,454253,4,FFVII REMAKE: エアバスター (The Airbuster),44,anime score
0.235,0.804,0,-9.079,1,0.0652,9.32e-05,0.851,0.113,0.316,169.993,5VHcFWgWJ1kDvj6Jv6aBPh,405187,4,FFVII REMAKE: タークス:レノ (The Turks: Reno),32,anime score
0.499,0.84,10,-8.681,0,0.23,0.000451,0.323,0.104,0.6,144.035,7ywYYpvkJI6u8a8SBMGHH8,203680,4,FFVII REMAKE: ハイタッチ (High Five),36,anime score
0.633,0.808,11,-9.7,1,0.0451,0.000867,0.897,0.103,0.859,134.504,3ciAqfAdxkw5ctwPyg9OOi,324733,4,FFVII REMAKE: ミグルミ ミグルミ (Due Recompense),35,anime score
0.323,0.778,1,-9.819,1,0.0348,4.86e-06,0.854,0.355,0.2,179.973,6rKabiRZpgEOVuj3G3W4iq,100067,4,FFVII REMAKE: マッスルな者達 (The Most Muscular),34,anime score
0.378,0.772,0,-8.483,1,0.0403,1.38e-06,0.871,0.145,0.248,164.013,13HYoSwmFfmWHIMwQaKxAP,191453,4,FFVII REMAKE: ここであったが百年目 (Just Desserts),25,final fantasy
0.296,0.53,5,-7.136,0,0.039,4.46e-06,0.884,0.387,0.32,129.749,43MjpUaTAV02egcqp7HjFq,195600,4,FFVII REMAKE: 断罪の処刑マシン (Electric Executioners),25,final fantasy
0.339,0.764,5,-7.088,0,0.0427,0.0488,0.883,0.298,0.2,78.996,5myNucPObTmwIu0KcQr7UG,435760,4,FFVII REMAKE: ヘルハウス (Hell House),30,anime score
0.351,0.837,6,-9.293,1,0.0555,0.00339,0.902,0.146,0.389,140.101,3U85kMu9tYGrmJJzmzjKCN,200733,4,FFVII REMAKE: お嫁さんオーディション (The Audition),24,final fantasy
0.607,0.721,7,-8.589,1,0.0366,0.0284,0.619,0.265,0.581,87.514,2VfFBQUG2JBjvCNd6KqoHd,351920,4,"FFVII REMAKE: すりつぶねじりキル (Smash 'Em, Rip 'Em)",31,anime score
0.38,0.74,5,-7.964,0,0.0353,0.142,0.961,0.228,0.488,112.882,7ACiNsfhIuIOSyB0DTcXmM,241587,5,FFVII REMAKE: アプス (Abzu),28,anime score
0.348,0.83,1,-7.416,1,0.0589,0.111,0.323,0.359,0.514,136.172,6WfTIgY05BkIXwo4EYivLY,176200,5,FFVII REMAKE: お先まっくら (Darkness Ahead),25,final fantasy
0.467,0.814,2,-8.444,1,0.0506,0.0599,0.977,0.328,0.179,86.61,235i479k1ymZZ6gUtBRsko,125507,4,FFVII REMAKE: クライムハザード (Ascension),26,final fantasy
0.415,0.819,5,-10.781,0,0.0304,0.0666,0.891,0.2,0.334,144.066,3uTBC6JutfHk2k5R0fXeRs,147000,3,FFVII REMAKE: 亡霊の悪戯 (Haunted),24,final fantasy
0.189,0.826,1,-9.005,1,0.0641,0.00351,0.971,0.281,0.295,82.008,5cV4tTVdcgnqfQc19m612K,442587,4,FFVII REMAKE: グロウガイスト (Ghoul),31,final fantasy
0.403,0.64,5,-11.756,0,0.037,0.0256,0.754,0.119,0.0373,143.971,1UhnYsind1jLD40fFeQTYR,349960,3,FFVII REMAKE: エリゴル (Eligor),24,final fantasy
0.421,0.858,11,-9.73,1,0.0541,0.0411,0.592,0.356,0.292,149.948,7Baz4lPPg8qYIiqu6cYH2J,182387,4,FFVII REMAKE: アバランチの死闘 (Fight for Survival),22,final fantasy
0.265,0.916,2,-8.508,1,0.0551,0.0311,0.763,0.294,0.0833,175.95,6QUX2cHWp4bnKkQ2trxYb7,261267,3,FFVII REMAKE: 機械塔の決戦 (Rematch atop the Pillar),25,final fantasy
0.364,0.902,7,-6.876,1,0.0731,0.000519,0.86,0.193,0.242,154.007,26d9PJ6ezyunWSdg7hC1nZ,206813,4,FFVII REMAKE: インフィニットエンド (Infinity's End),27,final fantasy
0.434,0.862,4,-7.901,0,0.081,0.0038,0.94,0.0934,0.179,81.5,1RJeFwkzDGvVMbhtGSNykI,156853,4,FFVII REMAKE: 反神羅の火 (Fires of Resistance),28,final fantasy
0.171,0.625,2,-11.338,1,0.0467,0.544,0.956,0.232,0.149,94.949,31HTwiSRqOjVQ7GY9GViFj,530733,5,FFVII REMAKE: ヘリガンナー (The Valkyrie),30,japanese vgm
0.254,0.747,7,-10.73,1,0.0638,0.00666,0.699,0.239,0.127,86.016,5Zg8yLG5OJXEFjSS9jIfth,140827,4,FFVII REMAKE: カタストロフィ (Catastrophe),23,final fantasy
0.412,0.697,1,-11.504,1,0.0384,0.0421,0.959,0.239,0.404,160.068,7qLWlGXaKJXhQ1pbhDJqm9,155187,4,FFVII REMAKE: ラストエクスペリメント (Final Experiment),22,final fantasy
0.0965,0.664,2,-10.696,0,0.048,0.00118,0.909,0.0878,0.229,178.039,5ZeoTiWvKC5wS08UfgLqsM,379640,3,FFVII REMAKE: J-E-N-O-V-A -胎動- (J-E-N-O-V-A - Quickening),41,anime score
0.285,0.93,1,-6.649,1,0.12,0.103,0.904,0.337,0.195,91.98,31zb7ytdo8OPnAoJgt0avo,417000,4,FFVII REMAKE: ルーファウス神羅 (Rufus Shinra),31,anime score
0.184,0.897,4,-8.708,0,0.317,0.00669,0.96,0.364,0.382,175.947,0OqlPYYRGkhQxirzXaKovj,293800,4,FFVII REMAKE: ハンドレッドガンナー (The Arsenal),34,anime score
0.171,0.937,1,-6.952,1,0.108,0.000449,0.866,0.207,0.189,94.251,4M0zWzaEuLumSO3sjt7g9u,604067,4,FFVII REMAKE: ミッドガル・ハイウェイ (Midgar Expressway),32,anime score
0.359,0.794,4,-9.633,0,0.0454,0.0048,0.699,0.0877,0.339,88.46,4pj1Hn2ejtW3jFXhw4urLv,124040,3,FFVII REMAKE: 運命の番人 -降臨- (Arbiter of Fate - Advent),26,final fantasy
0.175,0.613,0,-8.122,0,0.0499,0.336,0.791,0.137,0.112,126.325,6dfjCEvcscLYJWRpyoHdWQ,205227,3,FFVII REMAKE: 運命の番人 -輪廻- (Arbiter of Fate - Rebirth),25,final fantasy
0.16,0.653,10,-8.447,1,0.0426,0.43,0.862,0.0758,0.169,92.249,5umNdWtFIjVYr2NnZFOfBm,313773,3,FFVII REMAKE: 運命の番人 -特異- (Arbiter of Fate - Singularity),24,final fantasy
0.299,0.81,3,-8.95,1,0.0568,0.084,0.89,0.196,0.271,133.854,1iHajyLGW5ZWx286dy9Lqx,619067,4,FFVII REMAKE: 片翼の天使 -再生- (One-Winged Angel - Rebirth),44,anime score
0.148,0.288,2,-15.173,0,0.038,0.599,0.286,0.128,0.0399,149.6,1NhV0BjjrDNdlhIutosBFd,150880,3,FFVII REMAKE: 終末の7秒前 (Seven Seconds till the End),34,final fantasy
0.356,0.962,0,-2.877,0,0.088,0.000403,2.64e-05,0.272,0.396,198.745,6qIHINhUhh8p5hJZYE4jv9,209227,4,In Fate's Hands,0,pop punk
0.545,0.932,7,-2.189,0,0.0399,0.000665,0.0,0.127,0.465,92.956,0wkzGtpf4WsYgWwDTeCjTR,192000,4,Face Down,0,pop punk
0.59,0.894,4,-3.661,0,0.0579,0.000387,0.000661,0.269,0.732,90.604,0SjhCnjTT2bXD9RtU8bFT9,199893,4,Last Resort,0,alternative metal
0.378,0.967,5,-4.67,0,0.0683,0.00152,0.0,0.116,0.552,100.439,0zc4RPw8fXQSVCM5HQnUGU,185653,4,Cancer,37,alternative metal
0.357,0.98,8,-4.007,1,0.14,4.03e-05,8.92e-05,0.15,0.275,180.387,1e1EbFngIbc9HGzK8BK32L,199080,4,The Latest Plague,0,metalcore
0.378,0.959,6,-4.615,1,0.062,3.56e-05,0.000138,0.102,0.338,174.932,0DkmhHO4yyqCJFjosmmWPU,234093,4,Almost Easy,64,alternative metal
0.556,0.945,5,-3.535,0,0.0878,0.000723,0.0,0.281,0.512,101.92,6AHsFouU27YnKByLl956SX,159613,4,Kill Caustic,0,pop punk
0.469,0.955,10,-4.253,1,0.0432,0.000343,1.35e-06,0.548,0.462,143.853,5ZdzNVOmCSp5HFLk0EgvJS,193653,4,Dirty Little Secret,65,modern rock
0.53,0.946,1,-3.856,1,0.0478,0.000498,2.94e-05,0.142,0.597,103.004,6qRxvFC3WcFlfYc8eo0qAE,235040,4,Daughters of Darkness,35,alternative metal
0.104,0.965,7,-3.086,1,0.0893,0.000991,0.000375,0.41,0.176,200.138,4sRdl7WDMUjOXVJScNrccN,432293,4,Valley Of The Damned - Remastered 2009,0,british power metal
0.459,0.891,8,-5.209,1,0.0657,0.00882,0.0,0.336,0.593,94.978,5npLaLy3K064QvAXE6nu7B,167800,4,You Are So Beautiful,0,alternative metal
0.498,0.958,8,-3.454,0,0.103,4.59e-05,0.0,0.0841,0.753,87.269,3koOoLN69AAiw5JCQNaZMe,201506,4,The Pros and Cons of Breathing,45,emo
0.527,0.844,1,-5.975,1,0.047,0.000415,0.0182,0.0938,0.17,114.949,2lXDBxrEXB5FvjY5U8YYxv,253333,4,Untitled,20,emo
0.48,0.915,11,-5.648,1,0.106,0.00239,0.0,0.197,0.556,160.065,6XBrxLwNVHXEXGEJX7zxTR,198933,4,Phone Call,0,electropowerpop
0.364,0.919,10,-4.16,1,0.0923,0.000221,2.68e-06,0.326,0.339,165.137,1E9ikLcTD74rZtFm2Pjxo2,220933,4,Parade,0,metalcore
0.464,0.927,10,-4.439,1,0.178,0.00138,0.000329,0.363,0.385,164.097,1PgXH5psP1KUTzTAzbr4C9,216680,4,Moving,0,metalcore
0.484,0.963,8,-3.808,0,0.0638,0.000521,0.00039,0.294,0.483,96.942,4JYR6DowkgEki6d0y3oxdF,213667,4,Up All Night,0,alternative metal
0.497,0.987,1,-4.619,0,0.0652,0.000886,0.00664,0.207,0.438,128.994,1Q9T5zPnkXHwJTG5RvZKcx,221227,4,Heaven Sent,0,alternative metal
0.401,0.988,2,-3.308,1,0.0916,0.00492,0.0,0.4,0.514,169.024,7p5HBV5kqLgw0vK0lQ7eXM,195293,4,Same Direction,0,alternative metal
0.424,0.988,1,-4.291,0,0.182,0.00774,0.0,0.369,0.255,169.997,7lj0eEBwqe3ZqzFuec4Vay,199600,4,Just One,0,alternative metal
0.262,0.951,9,-4.06,0,0.094,0.000368,0.0,0.107,0.277,187.139,5YK7jahKlpoThM1dr2M8FR,230573,4,Buried Way Too Shallow,0,metalcore
0.285,0.896,0,-3.187,0,0.0836,0.00122,1.92e-06,0.152,0.314,178.423,1kF6DlolI5BLDrUWtaAFGO,208720,3,Justify,0,pop punk
