,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_title,popularity_scores,genre
22,0.857,0.861,10,-3.676,0,0.0467,0.0977,0.0,0.312,0.946,118.966,audio_features,2citvEGmOgIoGl6Jend3cU,spotify:track:2citvEGmOgIoGl6Jend3cU,https://api.spotify.com/v1/tracks/2citvEGmOgIoGl6Jend3cU,https://api.spotify.com/v1/audio-analysis/2citvEGmOgIoGl6Jend3cU,186747,4,Show Me,42,k-pop
23,0.657,0.477,6,-5.836,1,0.0258,0.611,0.0,0.112,0.636,96.011,audio_features,3GFdYLcROugyYHy9rcXulD,spotify:track:3GFdYLcROugyYHy9rcXulD,https://api.spotify.com/v1/tracks/3GFdYLcROugyYHy9rcXulD,https://api.spotify.com/v1/audio-analysis/3GFdYLcROugyYHy9rcXulD,208998,4,Soulmate,26,chinese drama ost
24,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,audio_features,5PjdY0CKGZdEuoNab3yDmX,spotify:track:5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/tracks/5PjdY0CKGZdEuoNab3yDmX,https://api.spotify.com/v1/audio-analysis/5PjdY0CKGZdEuoNab3yDmX,141806,4,STAY (with Justin Bieber),85,australian hip hop
25,0.821,0.503,10,-8.587,1,0.0875,0.108,0.0,0.3,0.545,125.012,audio_features,4Wyl7ATLLSQa5p90ouexSa,spotify:track:4Wyl7ATLLSQa5p90ouexSa,https://api.spotify.com/v1/tracks/4Wyl7ATLLSQa5p90ouexSa,https://api.spotify.com/v1/audio-analysis/4Wyl7ATLLSQa5p90ouexSa,173250,4,Talking To Myself,42,la pop
26,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,audio_features,06EL94D0TA27Ik0Ke5usbj,spotify:track:06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/tracks/06EL94D0TA27Ik0Ke5usbj,https://api.spotify.com/v1/audio-analysis/06EL94D0TA27Ik0Ke5usbj,227027,4,The Way,68,dance pop
27,0.812,0.169,5,-6.971,1,0.0617,0.00857,0.909,0.0779,0.789,120.016,audio_features,0YrVb7ZeXdLJU1BUbsegz4,spotify:track:0YrVb7ZeXdLJU1BUbsegz4,https://api.spotify.com/v1/tracks/0YrVb7ZeXdLJU1BUbsegz4,https://api.spotify.com/v1/audio-analysis/0YrVb7ZeXdLJU1BUbsegz4,117143,4,"This Is America, I Guess - Instrumental",44,
28,0.666,0.925,6,-3.193,1,0.102,0.0162,0.0,0.203,0.798,124.001,audio_features,7oQqeRSV38YqkRv2UGvmbS,spotify:track:7oQqeRSV38YqkRv2UGvmbS,https://api.spotify.com/v1/tracks/7oQqeRSV38YqkRv2UGvmbS,https://api.spotify.com/v1/audio-analysis/7oQqeRSV38YqkRv2UGvmbS,175947,5,WE GO,57,k-pop
29,0.66,0.488,6,-8.188,1,0.025,0.172,0.0,0.065,0.543,100.024,audio_features,4XQnhcwRPRmGG4E6PakLMb,spotify:track:4XQnhcwRPRmGG4E6PakLMb,https://api.spotify.com/v1/tracks/4XQnhcwRPRmGG4E6PakLMb,https://api.spotify.com/v1/audio-analysis/4XQnhcwRPRmGG4E6PakLMb,195573,4,Wings,60,k-indie
30,0.777,0.492,2,-7.924,1,0.0698,0.03,1.59e-06,0.341,0.673,129.996,audio_features,2I6lJd5OnhbFWPwfofZt7w,spotify:track:2I6lJd5OnhbFWPwfofZt7w,https://api.spotify.com/v1/tracks/2I6lJd5OnhbFWPwfofZt7w,https://api.spotify.com/v1/audio-analysis/2I6lJd5OnhbFWPwfofZt7w,156000,4,Smash Bros,0,
31,0.782,0.701,0,-5.872,0,0.0566,0.345,0.176,0.11,0.467,75.012,audio_features,3nqQ3gXzbWM3rg0uKljDH0,spotify:track:3nqQ3gXzbWM3rg0uKljDH0,https://api.spotify.com/v1/tracks/3nqQ3gXzbWM3rg0uKljDH0,https://api.spotify.com/v1/audio-analysis/3nqQ3gXzbWM3rg0uKljDH0,153600,4,Alligator,0,
32,0.904,0.497,1,-7.398,1,0.0936,0.534,5.26e-06,0.124,0.655,88.972,audio_features,2wB18h8T6qglbWcU4KJQxZ,spotify:track:2wB18h8T6qglbWcU4KJQxZ,https://api.spotify.com/v1/tracks/2wB18h8T6qglbWcU4KJQxZ,https://api.spotify.com/v1/audio-analysis/2wB18h8T6qglbWcU4KJQxZ,163724,4,Fresher,0,
33,0.591,0.665,6,-6.525,0,0.153,0.14,0.00103,0.382,0.694,118.195,audio_features,154Jycdld9dX9rBLE6L3v4,spotify:track:154Jycdld9dX9rBLE6L3v4,https://api.spotify.com/v1/tracks/154Jycdld9dX9rBLE6L3v4,https://api.spotify.com/v1/audio-analysis/154Jycdld9dX9rBLE6L3v4,216959,4,寄り酔い,55,japanese teen pop
34,0.66,0.774,2,-6.209,1,0.0418,0.562,0.000215,0.139,0.582,120.029,audio_features,37iUkGjfyaJ6jlmmdp2yNV,spotify:track:37iUkGjfyaJ6jlmmdp2yNV,https://api.spotify.com/v1/tracks/37iUkGjfyaJ6jlmmdp2yNV,https://api.spotify.com/v1/audio-analysis/37iUkGjfyaJ6jlmmdp2yNV,226859,4,让风告诉你 (游戏《原神》2021拜年纪同人曲),50,genshin
35,0.62,0.668,9,-5.719,1,0.0305,0.088,0.0,0.362,0.183,118.013,audio_features,63bmIgH9sS6sX5Sc7MetGq,spotify:track:63bmIgH9sS6sX5Sc7MetGq,https://api.spotify.com/v1/tracks/63bmIgH9sS6sX5Sc7MetGq,https://api.spotify.com/v1/audio-analysis/63bmIgH9sS6sX5Sc7MetGq,244068,4,Habang Buhay,67,acoustic opm
36,0.554,0.776,0,-7.607,1,0.0722,0.634,0.00277,0.115,0.324,169.052,audio_features,2M4iGyQTIJISEioeVz43vy,spotify:track:2M4iGyQTIJISEioeVz43vy,https://api.spotify.com/v1/tracks/2M4iGyQTIJISEioeVz43vy,https://api.spotify.com/v1/audio-analysis/2M4iGyQTIJISEioeVz43vy,218497,4,Nothing Revealed / Everything Denied,53,modern alternative rock
37,0.639,0.704,7,-5.818,1,0.0659,0.22,0.0872,0.0849,0.645,162.983,audio_features,1eNrlXlW7Cj1QB1YUcZmpb,spotify:track:1eNrlXlW7Cj1QB1YUcZmpb,https://api.spotify.com/v1/tracks/1eNrlXlW7Cj1QB1YUcZmpb,https://api.spotify.com/v1/audio-analysis/1eNrlXlW7Cj1QB1YUcZmpb,176467,4,Campus,63,baroque pop
38,0.627,0.824,1,-3.419,1,0.118,0.0699,6.57e-05,0.31,0.774,169.935,audio_features,06XQvnJb53SUYmlWIhUXUi,spotify:track:06XQvnJb53SUYmlWIhUXUi,https://api.spotify.com/v1/tracks/06XQvnJb53SUYmlWIhUXUi,https://api.spotify.com/v1/audio-analysis/06XQvnJb53SUYmlWIhUXUi,206000,4,怪物,70,j-pop
39,0.766,0.785,6,-4.233,0,0.141,0.00822,0.0771,0.106,0.825,138.979,audio_features,5ead2bJYYDuhsMvGV8xXjN,spotify:track:5ead2bJYYDuhsMvGV8xXjN,https://api.spotify.com/v1/tracks/5ead2bJYYDuhsMvGV8xXjN,https://api.spotify.com/v1/audio-analysis/5ead2bJYYDuhsMvGV8xXjN,293436,4,ヲズワルド,41,vocaloid
40,0.785,0.907,10,-2.657,1,0.0938,0.00122,3.11e-06,0.213,0.685,126.004,audio_features,4gdiCHNbwugojBqr5Jt3pq,spotify:track:4gdiCHNbwugojBqr5Jt3pq,https://api.spotify.com/v1/tracks/4gdiCHNbwugojBqr5Jt3pq,https://api.spotify.com/v1/audio-analysis/4gdiCHNbwugojBqr5Jt3pq,183693,4,WA DA DA,71,k-pop
41,0.577,0.45,0,-8.516,0,0.0834,0.357,0.0,0.111,0.83,205.863,audio_features,52xJxFP6TqMuO4Yt0eOkMz,spotify:track:52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/tracks/52xJxFP6TqMuO4Yt0eOkMz,https://api.spotify.com/v1/audio-analysis/52xJxFP6TqMuO4Yt0eOkMz,216120,4,We Don't Talk About Bruno,78,
42,0.784,0.521,1,-5.701,1,0.0322,0.062,4.75e-06,0.0995,0.817,101.491,audio_features,5q3LwAHTqo9d3rET2EA9Nq,spotify:track:5q3LwAHTqo9d3rET2EA9Nq,https://api.spotify.com/v1/tracks/5q3LwAHTqo9d3rET2EA9Nq,https://api.spotify.com/v1/audio-analysis/5q3LwAHTqo9d3rET2EA9Nq,167662,4,The Weekend,69,asian american hip hop
43,0.561,0.686,6,-6.273,0,0.0473,0.267,0.0,0.137,0.22,89.97,audio_features,5cRKj1kynNFqiliT2ndZ3y,spotify:track:5cRKj1kynNFqiliT2ndZ3y,https://api.spotify.com/v1/tracks/5cRKj1kynNFqiliT2ndZ3y,https://api.spotify.com/v1/audio-analysis/5cRKj1kynNFqiliT2ndZ3y,227680,4,Akuma no Ko,64,japanese alternative pop
44,0.738,0.67,7,-3.766,0,0.0439,0.458,0.0,0.361,0.651,138.055,audio_features,5elW2CKSoqjYoJ32AGDxf1,spotify:track:5elW2CKSoqjYoJ32AGDxf1,https://api.spotify.com/v1/tracks/5elW2CKSoqjYoJ32AGDxf1,https://api.spotify.com/v1/audio-analysis/5elW2CKSoqjYoJ32AGDxf1,184602,4,Polaroid Love,77,anime
45,0.345,0.612,7,-6.543,0,0.0608,0.232,0.0,0.194,0.232,179.773,audio_features,59CfNbkERJ3NoTXDvoURjj,spotify:track:59CfNbkERJ3NoTXDvoURjj,https://api.spotify.com/v1/tracks/59CfNbkERJ3NoTXDvoURjj,https://api.spotify.com/v1/audio-analysis/59CfNbkERJ3NoTXDvoURjj,153000,3,Boyfriend,84,pop
46,0.628,0.676,6,-4.227,1,0.0424,0.393,6.94e-05,0.0978,0.723,78.996,audio_features,68HocO7fx9z0MgDU0ZPHro,spotify:track:68HocO7fx9z0MgDU0ZPHro,https://api.spotify.com/v1/tracks/68HocO7fx9z0MgDU0ZPHro,https://api.spotify.com/v1/audio-analysis/68HocO7fx9z0MgDU0ZPHro,215687,4,Every Summertime,78,indonesian r&b
47,0.674,0.727,0,-9.38,1,0.0469,0.0128,0.0135,0.282,0.652,119.994,audio_features,169YBmYRX0JNR3o4CJVWXY,spotify:track:169YBmYRX0JNR3o4CJVWXY,https://api.spotify.com/v1/tracks/169YBmYRX0JNR3o4CJVWXY,https://api.spotify.com/v1/audio-analysis/169YBmYRX0JNR3o4CJVWXY,183531,4,U - English Version,61,japanese electropop
48,0.593,0.725,3,-5.408,1,0.063,0.283,0.0,0.241,0.462,107.967,audio_features,2IL6ppkVChRe2mahv0TwPQ,spotify:track:2IL6ppkVChRe2mahv0TwPQ,https://api.spotify.com/v1/tracks/2IL6ppkVChRe2mahv0TwPQ,https://api.spotify.com/v1/audio-analysis/2IL6ppkVChRe2mahv0TwPQ,61355,4,"Dive Back in Time (From ""LINK CLICK"")",37,genshin
49,0.688,0.831,0,-2.857,1,0.0962,0.0697,0.0,0.13,0.707,126.118,audio_features,3FNuG1PjKcOu7tAqZKB4kZ,spotify:track:3FNuG1PjKcOu7tAqZKB4kZ,https://api.spotify.com/v1/tracks/3FNuG1PjKcOu7tAqZKB4kZ,https://api.spotify.com/v1/audio-analysis/3FNuG1PjKcOu7tAqZKB4kZ,219933,4,BOP BOP!,60,k-pop
50,0.561,0.898,7,-4.722,1,0.056,0.000165,1.86e-05,0.327,0.638,133.965,audio_features,6N5ruusDFjQPYvCka8ejwP,spotify:track:6N5ruusDFjQPYvCka8ejwP,https://api.spotify.com/v1/tracks/6N5ruusDFjQPYvCka8ejwP,https://api.spotify.com/v1/audio-analysis/6N5ruusDFjQPYvCka8ejwP,198053,4,Tell Me a Lie,55,boy band
51,0.622,0.835,4,-5.308,1,0.0532,0.129,0.0,0.371,0.606,126.043,audio_features,6JikuKcWFuPPC4MyKfvkHQ,spotify:track:6JikuKcWFuPPC4MyKfvkHQ,https://api.spotify.com/v1/tracks/6JikuKcWFuPPC4MyKfvkHQ,https://api.spotify.com/v1/audio-analysis/6JikuKcWFuPPC4MyKfvkHQ,228587,4,Desperate Measures,52,canadian rock
52,0.465,0.954,10,-4.251,1,0.044,0.000346,5.38e-06,0.573,0.458,143.85,audio_features,5lDriBxJd22IhOH9zTcFrV,spotify:track:5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/tracks/5lDriBxJd22IhOH9zTcFrV,https://api.spotify.com/v1/audio-analysis/5lDriBxJd22IhOH9zTcFrV,193653,4,Dirty Little Secret,70,modern rock
53,0.673,0.729,0,-5.664,1,0.029,0.000983,0.000107,0.226,0.482,112.535,audio_features,2wJ1eOCIBwoQiN7xQtrTAY,spotify:track:2wJ1eOCIBwoQiN7xQtrTAY,https://api.spotify.com/v1/tracks/2wJ1eOCIBwoQiN7xQtrTAY,https://api.spotify.com/v1/audio-analysis/2wJ1eOCIBwoQiN7xQtrTAY,233588,4,GROWING UP IS _____,65,australian alternative pop
54,0.586,0.871,3,-2.792,0,0.0417,0.00213,7.02e-06,0.264,0.839,158.179,audio_features,4TMVuENexY9u0083CqMphE,spotify:track:4TMVuENexY9u0083CqMphE,https://api.spotify.com/v1/tracks/4TMVuENexY9u0083CqMphE,https://api.spotify.com/v1/audio-analysis/4TMVuENexY9u0083CqMphE,187680,4,WAITING,55,k-pop
55,0.781,0.593,7,-7.65,0,0.18,0.42,0.0,0.317,0.926,110.033,audio_features,2RyUmXSGz9CinAwnM2gDjd,spotify:track:2RyUmXSGz9CinAwnM2gDjd,https://api.spotify.com/v1/tracks/2RyUmXSGz9CinAwnM2gDjd,https://api.spotify.com/v1/audio-analysis/2RyUmXSGz9CinAwnM2gDjd,204334,4,Ain't About You (feat. Kiiara),48,k-pop
56,0.857,0.656,7,-5.801,1,0.0464,0.0296,2.67e-06,0.0321,0.875,110.014,audio_features,6UVRuALsY1Q9THdXLouEUe,spotify:track:6UVRuALsY1Q9THdXLouEUe,https://api.spotify.com/v1/tracks/6UVRuALsY1Q9THdXLouEUe,https://api.spotify.com/v1/audio-analysis/6UVRuALsY1Q9THdXLouEUe,210535,4,Washing Machine,49,
57,0.723,0.725,6,-3.815,1,0.0551,0.23,0.0,0.0683,0.731,125.048,audio_features,6PFfx4sEBWPuFqFB0mgX1D,spotify:track:6PFfx4sEBWPuFqFB0mgX1D,https://api.spotify.com/v1/tracks/6PFfx4sEBWPuFqFB0mgX1D,https://api.spotify.com/v1/audio-analysis/6PFfx4sEBWPuFqFB0mgX1D,189933,4,GLASSY,59,k-pop
58,0.83,0.832,1,-4.494,1,0.0788,0.0788,0.0,0.0594,0.673,121.968,audio_features,66wSpvsxSBGBBnHax8VB9S,spotify:track:66wSpvsxSBGBBnHax8VB9S,https://api.spotify.com/v1/tracks/66wSpvsxSBGBBnHax8VB9S,https://api.spotify.com/v1/audio-analysis/66wSpvsxSBGBBnHax8VB9S,138960,4,Can′t Slow Me Down,61,k-rap
59,0.602,0.642,2,-5.404,0,0.211,0.0131,5.33e-06,0.0668,0.54,175.978,audio_features,7xNCacksfUkYXsXuSW4vNF,spotify:track:7xNCacksfUkYXsXuSW4vNF,https://api.spotify.com/v1/tracks/7xNCacksfUkYXsXuSW4vNF,https://api.spotify.com/v1/audio-analysis/7xNCacksfUkYXsXuSW4vNF,152214,4,PS5 (with TOMORROW X TOGETHER & Alan Walker),75,modern indie pop
60,0.644,0.8,9,-5.936,1,0.226,0.106,0.0,0.32,0.813,159.879,audio_features,6o2Pu5qZcinw4mlDlQZFqu,spotify:track:6o2Pu5qZcinw4mlDlQZFqu,https://api.spotify.com/v1/tracks/6o2Pu5qZcinw4mlDlQZFqu,https://api.spotify.com/v1/audio-analysis/6o2Pu5qZcinw4mlDlQZFqu,190120,4,2 MINUS 1 (Bonus Track),62,k-pop
61,0.753,0.702,6,-5.675,0,0.139,0.0277,0.0,0.0488,0.69,97.991,audio_features,2TwB7aK39tnZBQjBPgcbCj,spotify:track:2TwB7aK39tnZBQjBPgcbCj,https://api.spotify.com/v1/tracks/2TwB7aK39tnZBQjBPgcbCj,https://api.spotify.com/v1/audio-analysis/2TwB7aK39tnZBQjBPgcbCj,211578,4,Spider,62,k-pop
62,0.692,0.608,8,-5.233,0,0.041,0.218,0.0,0.348,0.449,125.012,audio_features,2ofOe2OaXFpZF5ETbsc7Qu,spotify:track:2ofOe2OaXFpZF5ETbsc7Qu,https://api.spotify.com/v1/tracks/2ofOe2OaXFpZF5ETbsc7Qu,https://api.spotify.com/v1/audio-analysis/2ofOe2OaXFpZF5ETbsc7Qu,339733,4,Honeymoon Avenue,54,dance pop
63,0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.104,125.026,audio_features,7xoUc6faLbCqZO6fQEYprd,spotify:track:7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/tracks/7xoUc6faLbCqZO6fQEYprd,https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd,197267,4,One Last Time,82,dance pop
64,0.735,0.803,6,-3.95,0,0.37,0.0171,0.000378,0.162,0.737,131.962,audio_features,7olMFQZhjN2EHf7ra2PjE7,spotify:track:7olMFQZhjN2EHf7ra2PjE7,https://api.spotify.com/v1/tracks/7olMFQZhjN2EHf7ra2PjE7,https://api.spotify.com/v1/audio-analysis/7olMFQZhjN2EHf7ra2PjE7,263827,4,Fly Away,50,otacore
65,0.888,0.901,10,-4.023,0,0.079,0.0323,0.00955,0.357,0.65,121.997,audio_features,3jHg6QE70y2FTdnsxSrCbv,spotify:track:3jHg6QE70y2FTdnsxSrCbv,https://api.spotify.com/v1/tracks/3jHg6QE70y2FTdnsxSrCbv,https://api.spotify.com/v1/audio-analysis/3jHg6QE70y2FTdnsxSrCbv,215800,4,GingaMingaYo (the strange world),64,k-pop
66,0.776,0.645,6,-8.732,1,0.161,0.282,0.0,0.131,0.933,92.015,audio_features,4Wnbe5ztcyCLTpg5jiuSqn,spotify:track:4Wnbe5ztcyCLTpg5jiuSqn,https://api.spotify.com/v1/tracks/4Wnbe5ztcyCLTpg5jiuSqn,https://api.spotify.com/v1/audio-analysis/4Wnbe5ztcyCLTpg5jiuSqn,186207,4,Light Switch - Japanese Version,59,
67,0.793,0.719,8,-6.908,1,0.0884,0.137,0.0,0.252,0.698,97.991,audio_features,0IdyRA6vrupFmOfwb0rkLt,spotify:track:0IdyRA6vrupFmOfwb0rkLt,https://api.spotify.com/v1/tracks/0IdyRA6vrupFmOfwb0rkLt,https://api.spotify.com/v1/audio-analysis/0IdyRA6vrupFmOfwb0rkLt,145486,4,Take Me Back,34,eurovision
68,0.718,0.584,1,-7.342,1,0.0492,0.128,0.00351,0.0686,0.806,106.994,audio_features,0kSGPZMNf1Vne5lVjp2xvE,spotify:track:0kSGPZMNf1Vne5lVjp2xvE,https://api.spotify.com/v1/tracks/0kSGPZMNf1Vne5lVjp2xvE,https://api.spotify.com/v1/audio-analysis/0kSGPZMNf1Vne5lVjp2xvE,211733,4,Moonlight in my Bedroom,36,
69,0.927,0.43,5,-5.336,0,0.115,0.392,1.97e-06,0.159,0.962,99.975,audio_features,4yYeePS9C7q9iJuxvNCpnF,spotify:track:4yYeePS9C7q9iJuxvNCpnF,https://api.spotify.com/v1/tracks/4yYeePS9C7q9iJuxvNCpnF,https://api.spotify.com/v1/audio-analysis/4yYeePS9C7q9iJuxvNCpnF,121227,4,Girl,53,alt z
70,0.916,0.52,9,-5.091,1,0.0737,0.59,1.85e-05,0.0869,0.922,101.981,audio_features,3wVlLzWqLKFSE1MTyxK2ju,spotify:track:3wVlLzWqLKFSE1MTyxK2ju,https://api.spotify.com/v1/tracks/3wVlLzWqLKFSE1MTyxK2ju,https://api.spotify.com/v1/audio-analysis/3wVlLzWqLKFSE1MTyxK2ju,170600,4,Why You Look Sad?,53,chinese r&b
71,0.812,0.807,9,-3.354,1,0.339,0.11,0.0,0.211,0.4,136.979,audio_features,4b3rGL8LDSkbARUUA20136,spotify:track:4b3rGL8LDSkbARUUA20136,https://api.spotify.com/v1/tracks/4b3rGL8LDSkbARUUA20136,https://api.spotify.com/v1/audio-analysis/4b3rGL8LDSkbARUUA20136,194840,4,VENOM,69,k-pop
72,0.475,0.618,6,-3.483,1,0.0451,0.118,0.0,0.196,0.46,139.829,audio_features,4UJCTSc1E7fMmNJiHvowHF,spotify:track:4UJCTSc1E7fMmNJiHvowHF,https://api.spotify.com/v1/tracks/4UJCTSc1E7fMmNJiHvowHF,https://api.spotify.com/v1/audio-analysis/4UJCTSc1E7fMmNJiHvowHF,205292,4,Fix Me,31,opm
73,0.619,0.502,0,-8.097,0,0.249,0.178,0.0,0.155,0.38,174.196,audio_features,4Kh6cq3XgOGUK9yXQu7RTq,spotify:track:4Kh6cq3XgOGUK9yXQu7RTq,https://api.spotify.com/v1/tracks/4Kh6cq3XgOGUK9yXQu7RTq,https://api.spotify.com/v1/audio-analysis/4Kh6cq3XgOGUK9yXQu7RTq,134483,4,overwhelmed - Chri$tian Gate$ remix,67,alt z
74,0.811,0.638,7,-6.088,0,0.146,0.0569,2.57e-06,0.0632,0.631,104.975,audio_features,657fvLznLpNSFCSGqpQEVz,spotify:track:657fvLznLpNSFCSGqpQEVz,https://api.spotify.com/v1/tracks/657fvLznLpNSFCSGqpQEVz,https://api.spotify.com/v1/audio-analysis/657fvLznLpNSFCSGqpQEVz,207941,4,Strawberry Psycho,33,japanese r&b
75,0.69,0.453,9,-9.312,1,0.0439,0.461,0.069,0.172,0.348,84.992,audio_features,21a1k8q3DJtsF8GorRfcL8,spotify:track:21a1k8q3DJtsF8GorRfcL8,https://api.spotify.com/v1/tracks/21a1k8q3DJtsF8GorRfcL8,https://api.spotify.com/v1/audio-analysis/21a1k8q3DJtsF8GorRfcL8,258353,4,Mind Games,67,bass trap
76,0.723,0.491,0,-9.675,1,0.0405,0.304,0.0,0.118,0.585,102.005,audio_features,7byGwLkiIzJdHOZKZMS8nd,spotify:track:7byGwLkiIzJdHOZKZMS8nd,https://api.spotify.com/v1/tracks/7byGwLkiIzJdHOZKZMS8nd,https://api.spotify.com/v1/audio-analysis/7byGwLkiIzJdHOZKZMS8nd,172613,4,Something Super Sweet,62,alt z
77,0.692,0.982,11,-2.979,0,0.0684,0.162,0.0,0.136,0.799,127.975,audio_features,5w24qGKT4DHCKHKU0jPlcK,spotify:track:5w24qGKT4DHCKHKU0jPlcK,https://api.spotify.com/v1/tracks/5w24qGKT4DHCKHKU0jPlcK,https://api.spotify.com/v1/audio-analysis/5w24qGKT4DHCKHKU0jPlcK,238427,4,SPLASH FREE,46,
78,0.895,0.787,10,-5.0,0,0.206,0.43,0.0,0.0793,0.752,90.009,audio_features,2yRnhiS36wm3MEkb1Vv3sQ,spotify:track:2yRnhiS36wm3MEkb1Vv3sQ,https://api.spotify.com/v1/tracks/2yRnhiS36wm3MEkb1Vv3sQ,https://api.spotify.com/v1/audio-analysis/2yRnhiS36wm3MEkb1Vv3sQ,194667,4,BOTH,41,dance pop
79,0.712,0.75,5,-4.785,0,0.0518,0.013,3.77e-05,0.146,0.778,110.012,audio_features,4ESjOXn7iahDSKSq5bZq7X,spotify:track:4ESjOXn7iahDSKSq5bZq7X,https://api.spotify.com/v1/tracks/4ESjOXn7iahDSKSq5bZq7X,https://api.spotify.com/v1/audio-analysis/4ESjOXn7iahDSKSq5bZq7X,203455,4,Be Around,0,
80,0.65,0.913,5,-2.147,1,0.0758,0.15,0.0,0.345,0.594,124.025,audio_features,0O4YelF6Zneq7sk1Ye73N2,spotify:track:0O4YelF6Zneq7sk1Ye73N2,https://api.spotify.com/v1/tracks/0O4YelF6Zneq7sk1Ye73N2,https://api.spotify.com/v1/audio-analysis/0O4YelF6Zneq7sk1Ye73N2,249427,4,キャラクター,58,j-pop
81,0.679,0.904,10,-1.613,1,0.0431,0.132,0.0,0.106,0.787,127.976,audio_features,3oy9Y621WDsAXSAwJKSSZV,spotify:track:3oy9Y621WDsAXSAwJKSSZV,https://api.spotify.com/v1/tracks/3oy9Y621WDsAXSAwJKSSZV,https://api.spotify.com/v1/audio-analysis/3oy9Y621WDsAXSAwJKSSZV,229987,4,ずっとずっとずっと,52,j-pop
82,0.667,0.951,1,-0.997,1,0.054,0.05,0.0,0.288,0.799,130.011,audio_features,2yOUBePdX7afs41FAy1XD7,spotify:track:2yOUBePdX7afs41FAy1XD7,https://api.spotify.com/v1/tracks/2yOUBePdX7afs41FAy1XD7,https://api.spotify.com/v1/audio-analysis/2yOUBePdX7afs41FAy1XD7,231840,4,Landscape,48,j-pop
83,0.755,0.87,1,-2.414,0,0.0936,0.00988,0.0,0.0917,0.645,124.032,audio_features,0IGUXY4JbK18bu9oD4mPIm,spotify:track:0IGUXY4JbK18bu9oD4mPIm,https://api.spotify.com/v1/tracks/0IGUXY4JbK18bu9oD4mPIm,https://api.spotify.com/v1/audio-analysis/0IGUXY4JbK18bu9oD4mPIm,174387,4,TOMBOY,79,k-pop
84,0.599,0.796,2,-2.672,1,0.23,0.289,0.0,0.111,0.64,199.647,audio_features,7yR9U98UWyyIyO029NJ6tB,spotify:track:7yR9U98UWyyIyO029NJ6tB,https://api.spotify.com/v1/tracks/7yR9U98UWyyIyO029NJ6tB,https://api.spotify.com/v1/audio-analysis/7yR9U98UWyyIyO029NJ6tB,206413,4,Sun's Up,30,
85,0.874,0.6,6,-6.064,1,0.158,0.00942,0.0,0.126,0.457,100.012,audio_features,4IaxDf2FixiQXq0mW7key9,spotify:track:4IaxDf2FixiQXq0mW7key9,https://api.spotify.com/v1/tracks/4IaxDf2FixiQXq0mW7key9,https://api.spotify.com/v1/audio-analysis/4IaxDf2FixiQXq0mW7key9,174840,4,ZOOM,75,k-pop
86,0.68,0.477,1,-14.333,1,0.288,0.0148,0.0,0.331,0.569,84.736,audio_features,1Rt54BJM5cIT3vpMAJiq9X,spotify:track:1Rt54BJM5cIT3vpMAJiq9X,https://api.spotify.com/v1/tracks/1Rt54BJM5cIT3vpMAJiq9X,https://api.spotify.com/v1/audio-analysis/1Rt54BJM5cIT3vpMAJiq9X,206890,4,Lover,0,
87,0.89,0.654,8,-4.368,1,0.213,0.434,0.0,0.0721,0.515,100.082,audio_features,1HI84AsI0wokonlV760TRT,spotify:track:1HI84AsI0wokonlV760TRT,https://api.spotify.com/v1/tracks/1HI84AsI0wokonlV760TRT,https://api.spotify.com/v1/audio-analysis/1HI84AsI0wokonlV760TRT,124800,4,hypotheticals,36,modern indie pop
88,0.831,0.499,11,-8.442,0,0.114,0.269,0.0,0.3,0.511,97.956,audio_features,07KXEDMj78x68D884wgVEm,spotify:track:07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/tracks/07KXEDMj78x68D884wgVEm,https://api.spotify.com/v1/audio-analysis/07KXEDMj78x68D884wgVEm,220487,4,High Fashion (feat. Mustard),72,melodic rap
89,0.709,0.548,10,-8.493,1,0.353,0.65,1.59e-06,0.133,0.543,83.995,audio_features,1tkg4EHVoqnhR6iFEXb60y,spotify:track:1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/tracks/1tkg4EHVoqnhR6iFEXb60y,https://api.spotify.com/v1/audio-analysis/1tkg4EHVoqnhR6iFEXb60y,160000,4,What You Know Bout Love,80,brooklyn drill
90,0.461,0.776,6,-4.498,1,0.0565,0.0149,0.0,0.12,0.291,149.985,audio_features,3bjg5cbmuwDoS7e2dAWyRG,spotify:track:3bjg5cbmuwDoS7e2dAWyRG,https://api.spotify.com/v1/tracks/3bjg5cbmuwDoS7e2dAWyRG,https://api.spotify.com/v1/audio-analysis/3bjg5cbmuwDoS7e2dAWyRG,238862,4,Butterfly,69,k-pop
